,polymer,mean(ni),Median(ni),mean(nid),Median(nid)
302,PVC,0.062686808,0.062107062,-0.344029245,-0.353588946
303,PVC,0.058922332,0.058389794,-0.348012016,-0.357221608
304,PVC,0.055928093,0.055295123,-0.34876808,-0.357842083
305,PVC,0.063255651,0.062699139,-0.3373996,-0.346846015
306,PVC,0.068913903,0.068235366,-0.320332432,-0.330431627
307,PVC,0.054931183,0.054263566,-0.350212279,-0.359302991
308,PVC,0.0615031,0.061008362,-0.340385466,-0.349699305
309,PVC,0.051813771,0.051095648,-0.348358303,-0.357434467
310,PVC,0.065706516,0.065140695,-0.332743424,-0.34239232
311,PVC,0.05262389,0.051944088,-0.357949566,-0.367265572
312,PVC,0.067681155,0.067234328,-0.319886849,-0.32943837
313,PVC,0.054568028,0.053921748,-0.353565319,-0.362852223
314,PVC,0.061631942,0.061075505,-0.334695503,-0.343878051
315,PVC,0.047939987,0.047274614,-0.361853773,-0.371436161
316,PVC,0.061274901,0.060715376,-0.327832082,-0.336712309
317,PVC,0.064444929,0.063889398,-0.327139529,-0.33628451
318,PVC,0.071951948,0.071427699,-0.31494242,-0.324884081
319,PVC,0.064252607,0.063730696,-0.334933321,-0.344481616
320,PVC,0.073051983,0.072733932,-0.308845903,-0.318756244
321,PVC,0.063022597,0.062430568,-0.337240217,-0.346651224
322,PVC,0.0604386,0.059738754,-0.33672077,-0.345812816
323,PVC,0.045142881,0.044417994,-0.364107593,-0.373947495
324,PVC,0.064238849,0.063694073,-0.331013782,-0.340427625
325,PVC,0.042082645,0.041335531,-0.364191809,-0.37441353
326,PVC,0.049563879,0.048763963,-0.359609407,-0.369169368
327,PVC,0.074865618,0.07436367,-0.303654199,-0.313613997
328,PVC,0.066962867,0.066404199,-0.325969533,-0.335545467
329,PVC,0.043182292,0.042544101,-0.367591527,-0.37773792
330,PVC,0.040801059,0.040059818,-0.379203364,-0.390159842
331,PVC,0.051315747,0.050686687,-0.361620102,-0.37115072
332,PVC,0.047066236,0.046413966,-0.370861383,-0.380738801
333,PVC,0.058289654,0.057669535,-0.352920736,-0.362218741
334,PVC,0.058605602,0.058078496,-0.350026939,-0.359288217
335,PVC,0.045540422,0.044778124,-0.367861091,-0.377672867
336,PVC,0.063767486,0.063132515,-0.339033148,-0.348460296
337,PVC,0.053730211,0.053152658,-0.356691208,-0.366035502
338,PVC,0.037631337,0.036867485,-0.372552619,-0.383831737
339,PVC,0.051890019,0.051284868,-0.362161991,-0.37169787
340,PVC,0.04987984,0.049209546,-0.35995897,-0.369463264
341,PVC,0.055460609,0.045351889,-0.352865679,-0.378590095
342,PVC,0.065034724,0.064579137,-0.332325268,-0.34179825
343,PVC,0.053512217,0.052932918,-0.35345377,-0.362498111
344,PVC,0.058600363,0.058102912,-0.343359443,-0.352380964
345,PVC,0.049335046,0.048605262,-0.355498212,-0.364727366
346,PVC,0.05824291,0.057577977,-0.344621354,-0.353686098
347,PVC,0.062606174,0.061991088,-0.337555419,-0.346788996
348,PVC,0.054896917,0.05423915,-0.347883357,-0.356806979
349,PVC,0.053183676,0.052560581,-0.352434525,-0.361474859
350,PET,0.066005177,0.065311603,-0.455002731,-0.466666674
351,PET,0.094362854,0.094390908,-0.41501816,-0.426278278
352,PET,0.088790187,0.088487304,-0.424680445,-0.436046206
353,PET,0.062937899,0.062231047,-0.456534566,-0.468300305
354,PET,0.096042943,0.095459089,-0.415114761,-0.426347065
355,PET,0.118533405,0.119588522,-0.3592592,-0.369412284
356,PET,0.066630261,0.066446545,-0.456587961,-0.468400951
357,PET,0.098259588,0.102402261,-0.406870003,-0.418882838
358,PET,0.075779413,0.07612693,-0.445854475,-0.457362414
359,PET,0.095224865,0.095468626,-0.41332328,-0.424509276
360,PET,0.069577825,0.068754578,-0.452549042,-0.464118619
361,PET,0.071624795,0.071119835,-0.450695354,-0.462238891
362,PET,0.096674073,0.096384209,-0.413586301,-0.424850616
363,PET,0.065766578,0.06521623,-0.45405543,-0.465716846
364,PET,0.081663139,0.081258011,-0.438208594,-0.449707278
365,PET,0.060373282,0.059636895,-0.45831438,-0.470492089
366,PET,0.09728913,0.097213957,-0.411703688,-0.423055677
367,PET,0.077498262,0.076765931,-0.444085764,-0.45566583
368,PET,0.102253918,0.102039843,-0.401949981,-0.413147285
369,PET,0.086000687,0.085397211,-0.433374387,-0.444967905
370,PET,0.071954921,0.071644387,-0.449904481,-0.461478002
371,PET,0.091332447,0.090967008,-0.421901252,-0.433210179
372,PET,0.059908796,0.059188641,-0.457641709,-0.469742444
373,PET,0.096844187,0.096317448,-0.411268475,-0.42251056
374,PET,0.10132636,0.101086111,-0.402565515,-0.413733084
375,PET,0.100759397,0.100542483,-0.403957305,-0.415061971
376,PET,0.112812711,0.11256905,-0.374940725,-0.38546799
377,PET,0.080643766,0.080313816,-0.436192565,-0.447622494
378,PET,0.081978278,0.081591818,-0.436559552,-0.447967512
379,PET,0.097017611,0.096794314,-0.410611708,-0.421803765
380,PET,0.091762533,0.09131989,-0.420984108,-0.432348029
381,PET,0.080156823,0.07955083,-0.441444361,-0.453025374
382,PET,0.088845902,0.089736694,-0.422734332,-0.434035732
383,PET,0.113755403,0.113684917,-0.373324274,-0.383870694
384,PET,0.071032452,0.071301044,-0.45222081,-0.463901301
385,PET,0.138296329,0.139340322,-0.291322679,-0.298976194
386,PET,0.126830908,0.127523576,-0.333035233,-0.342461629
387,PET,0.081634983,0.081286623,-0.437078344,-0.448587076
388,PET,0.110458364,0.109917674,-0.378426295,-0.38908644
389,PET,0.097045604,0.096784777,-0.412403602,-0.423626346
390,PET,0.088498145,0.088306095,-0.425372755,-0.436667564
391,PET,0.06607108,0.065674022,-0.453498234,-0.465150206
392,PET,0.078917318,0.078635247,-0.442160657,-0.453704875
393,PET,0.096816003,0.097013673,-0.411670447,-0.422900762
394,PET,0.063385457,0.062803287,-0.459321167,-0.47124276
395,PET,0.083282554,0.08307964,-0.43707786,-0.448599205
396,PET,0.083043839,0.083327611,-0.437457958,-0.44900339
397,PET,0.090350872,0.090270784,-0.424788646,-0.436248707
398,PET,0.077410817,0.076928066,-0.442371045,-0.453800884
399,PET,0.071062842,0.070833715,-0.447108065,-0.458559061
400,PU,0.029873011,0.030328694,-0.404893122,-0.427957006
401,PU,0.036346064,0.035288104,-0.432294825,-0.449550976
402,PU,0.028984782,0.027868064,-0.404716366,-0.425481601
403,PU,0.036730151,0.035698209,-0.424361179,-0.440957445
404,PU,0.030267676,0.029260514,-0.412548589,-0.432605903
405,PU,0.037712491,0.036709165,-0.426343535,-0.442405707
406,PU,0.033845455,0.032760712,-0.421177513,-0.438986555
407,PU,0.036352812,0.03533579,-0.421443903,-0.437949915
408,PU,0.034833264,0.033790743,-0.419298756,-0.436668593
409,PU,0.037966172,0.036966673,-0.422946435,-0.438831407
410,PU,0.03571257,0.034620491,-0.420587281,-0.437403007
411,PU,0.033686031,0.032665339,-0.417903923,-0.435443395
412,PU,0.03129993,0.030223784,-0.415714126,-0.435143768
413,PU,0.028833308,0.027725005,-0.404329455,-0.424982052
414,PU,0.045688777,0.044768205,-0.443944364,-0.458081243
415,PU,0.034974556,0.033905191,-0.417808424,-0.435015522
416,PU,0.035175871,0.034143624,-0.420733392,-0.437932479
417,PU,0.032744359,0.03166392,-0.412597625,-0.430621272
418,PU,0.080982305,0.080285204,-0.440026656,-0.451622101
419,PU,0.035974378,0.034906611,-0.42383781,-0.440747884
420,PU,0.03156274,0.030595739,-0.41031712,-0.429347824
421,PU,0.040291389,0.039284243,-0.420108709,-0.434782607
422,PU,0.03304331,0.032074025,-0.416126649,-0.434368293
423,PU,0.02873347,0.027658243,-0.406179387,-0.427132302
424,PU,0.03627647,0.03523088,-0.424018119,-0.440904733
425,PU,0.043555059,0.042689068,-0.444244167,-0.459012744
426,PU,0.038368713,0.037386315,-0.42289902,-0.438632318
427,PU,0.034551172,0.03359046,-0.416565397,-0.433929111
428,PU,0.031432544,0.030481292,-0.40977184,-0.429055217
429,PU,0.040715856,0.03982787,-0.427776364,-0.442784965
430,PU,0.03441371,0.033399713,-0.41595384,-0.433202905
431,PU,0.039703992,0.038664317,-0.424287576,-0.439573479
432,PU,0.03728877,0.036270448,-0.419269099,-0.435286991
433,PU,0.037816771,0.036852225,-0.42429623,-0.440450001
434,PU,0.034143454,0.033065907,-0.415546689,-0.433038346
435,PU,0.038038514,0.036718702,-0.424192316,-0.44014175
436,PU,0.032074382,0.031043994,-0.411609967,-0.430073941
437,PU,0.026451351,0.025312061,-0.396972538,-0.41935486
438,PU,0.03054766,0.02959432,-0.409182079,-0.428877768
439,PU,0.032831974,0.031759293,-0.422803322,-0.441365978
440,PU,0.036267726,0.035202268,-0.421480278,-0.438160183
441,PU,0.037860332,0.036852225,-0.424072701,-0.439861638
442,PU,0.032694957,0.031654383,-0.416578452,-0.434927696
443,PU,0.033991453,0.032894235,-0.417461448,-0.435055257
444,PU,0.030351869,0.029241439,-0.40765149,-0.427230045
445,PU,0.040016026,0.038969511,-0.42410361,-0.439018593
446,PU,0.034254558,0.033247116,-0.413406625,-0.430463583
447,PU,0.029317436,0.028201871,-0.40607765,-0.426447904
448,PU,0.03700663,0.035974791,-0.422045901,-0.438264737
449,PU,0.034225528,0.033237579,-0.421616212,-0.439419317
450,ABS,0.257415255,0.257021379,-0.008292867,-0.007804419
451,ABS,0.228182079,0.227589193,-0.027037796,-0.02480916
452,ABS,0.251361595,0.251012864,-0.010665346,-0.009881312
453,ABS,0.225448626,0.22489013,-0.029887789,-0.027418413
454,ABS,0.244636324,0.244203214,-0.014028893,-0.012977055
455,ABS,0.200374929,0.199768815,-0.071475221,-0.06694701
456,ABS,0.252429428,0.251928447,-0.010063234,-0.009400436
457,ABS,0.187205695,0.188066517,-0.106062332,-0.100552321
458,ABS,0.283462462,0.28304874,-0.002410309,-0.002071472
459,ABS,0.311531546,0.3125,-0.000116759,0
460,ABS,0.147051902,0.146436092,-0.241269288,-0.247060338
461,ABS,0.243128487,0.242658167,-0.015014225,-0.013854269
462,ABS,0.16683316,0.166168818,-0.169651541,-0.169882826
463,ABS,0.302776252,0.303000824,-0.00014493,0
464,ABS,0.276538549,0.276143716,-0.003489486,-0.003259004
465,ABS,0.294706754,0.295103919,-0.001130034,-0.000316977
466,ABS,0.258249827,0.257812977,-0.00794627,-0.007446632
467,ABS,0.311519425,0.3125,-0.000141605,0
468,ABS,0.300971142,0.301150583,-0.000340791,0
469,ABS,0.311550448,0.3125,-0.000145227,0
470,ABS,0.208740891,0.208180736,-0.054213055,-0.050176743
471,ABS,0.16226555,0.161609977,-0.186203531,-0.18774572
472,ABS,0.217359416,0.216754792,-0.040182258,-0.036975433
473,ABS,0.179868876,0.179301715,-0.126419873,-0.123351847
474,ABS,0.200673843,0.20032198,-0.070778737,-0.066098466
475,ABS,0.215784759,0.215181133,-0.042500233,-0.039110834
476,ABS,0.260322296,0.259806278,-0.007224916,-0.006791233
477,ABS,0.269200377,0.268809513,-0.004821195,-0.004593036
478,ABS,0.223168476,0.222563023,-0.032373188,-0.029716898
479,ABS,0.232005629,0.231633019,-0.023154685,-0.021254975
480,ABS,0.205991408,0.205424449,-0.059446911,-0.055216123
481,ABS,0.217726103,0.217183971,-0.039596517,-0.036418183
482,ABS,0.235390511,0.234847098,-0.020154961,-0.018521508
483,ABS,0.19642661,0.195772676,-0.080248639,-0.075727779
484,ABS,0.305111702,0.305327931,5.48E-05,0
485,ABS,0.230997732,0.230440853,-0.024225132,-0.022262722
486,ABS,0.289555178,0.289162165,-0.001579672,-0.001108446
487,ABS,0.257985052,0.257469633,-0.007974348,-0.007472605
488,ABS,0.209801574,0.209144006,-0.052279976,-0.048382329
489,ABS,0.285544963,0.285270936,-0.002179556,-0.001831049
490,ABS,0.20536064,0.204718687,-0.060617104,-0.056369707
491,ABS,0.218078106,0.217584539,-0.039075616,-0.035869517
492,ABS,0.302991231,0.303277406,-0.000155208,0
493,ABS,0.208846515,0.208342871,-0.054286106,-0.050231004
494,ABS,0.263348985,0.26297267,-0.006368465,-0.00602431
495,ABS,0.249961508,0.249525041,-0.011170612,-0.010398415
496,ABS,0.179026,0.178424281,-0.129584289,-0.126832929
497,ABS,0.239397476,0.238929073,-0.017330607,-0.015972319
498,ABS,0.249187385,0.24999237,-0.011937379,-0.011038766
499,ABS,0.237686813,0.237107444,-0.018444084,-0.01697302
500,PE-LD,0.003648659,0.00317097,-0.148864347,-0.174089068
501,PE-LD,0.003714752,0.003233535,-0.162193782,-0.189220183
502,PE-LD,0.003596316,0.003128243,-0.155799273,-0.182089552
503,PE-LD,0.003891161,0.003444119,-0.192543462,-0.222185287
504,PE-LD,0.003740143,0.00328847,-0.17212841,-0.199599297
505,PE-LD,0.004265296,0.003427333,-0.174828137,-0.203703703
506,PE-LD,0.003553778,0.003102301,-0.145804422,-0.170240851
507,PE-LD,0.003798239,0.003340353,-0.18132064,-0.21011874
508,PE-LD,0.003697233,0.003245743,-0.162297645,-0.188579017
509,PE-LD,0.003641303,0.003190808,-0.160280169,-0.186440677
510,PE-LD,0.004334786,0.003451749,-0.176808563,-0.206572305
511,PE-LD,0.003767473,0.003317463,-0.176129042,-0.203972083
512,PE-LD,0.003591877,0.003138924,-0.150769698,-0.175774293
513,PE-LD,0.00370569,0.003253372,-0.165348476,-0.192071086
514,PE-LD,0.003696442,0.003245743,-0.160918947,-0.186874527
515,PE-LD,0.003836979,0.003387658,-0.178796246,-0.206764027
516,PE-LD,0.003693467,0.003244217,-0.160984999,-0.187150837
517,PE-LD,0.003706764,0.003254898,-0.164781887,-0.191267283
518,PE-LD,0.004065016,0.003651651,-0.176272726,-0.20483749
519,PE-LD,0.003557294,0.003103827,-0.148022161,-0.172697744
520,PE-LD,0.003890887,0.003441067,-0.175685778,-0.202977667
521,PE-LD,0.00359354,0.003141976,-0.15197477,-0.177111716
522,PE-LD,0.003679849,0.003227431,-0.165607016,-0.192516596
523,PE-LD,0.00358012,0.003128243,-0.157746769,-0.183780783
524,PE-LD,0.003730434,0.003283892,-0.170096909,-0.197060788
525,PE-LD,0.003802114,0.003352561,-0.172402598,-0.199564387
526,PE-LD,0.004371022,0.003590612,-0.19411898,-0.226930046
527,PE-LD,0.005872526,0.003930904,-0.192700504,-0.21948134
528,PE-LD,0.003870801,0.003291522,-0.165521946,-0.193370165
529,PE-LD,0.003740004,0.00328847,-0.166214285,-0.19325492
530,PE-LD,0.003842363,0.003378502,-0.167115302,-0.193846153
531,PE-LD,0.003739748,0.003276262,-0.164940867,-0.191791339
532,PE-LD,0.004537612,0.003561619,-0.179601258,-0.207565952
533,PE-LD,0.004726736,0.003731002,-0.188760959,-0.219929737
534,PE-LD,0.003886787,0.003431911,-0.187622072,-0.216687421
535,PE-LD,0.00375735,0.003305255,-0.167819855,-0.194687092
536,PE-LD,0.003673447,0.003222853,-0.163345914,-0.189843277
537,PE-LD,0.003798395,0.003347983,-0.174522633,-0.202219481
538,PE-LD,0.003792182,0.003340353,-0.172636843,-0.200144378
539,PE-LD,0.00392286,0.003479216,-0.185028996,-0.213497728
540,PE-LD,0.0037174,0.003264054,-0.164220603,-0.190710306
541,PE-LD,0.003778546,0.003322041,-0.166627366,-0.193346258
542,PE-LD,0.003804604,0.003318989,-0.171274429,-0.199510403
543,PE-LD,0.00372164,0.003268632,-0.163892962,-0.190287194
544,PE-LD,0.003837582,0.003386132,-0.174904481,-0.202422
545,PE-LD,0.003879049,0.003425807,-0.175929487,-0.203562907
546,PE-LD,0.003762319,0.003309833,-0.169839824,-0.196891191
547,PE-LD,0.003720004,0.003268632,-0.165071029,-0.191597708
548,PE-LD,0.003624399,0.003174022,-0.154651991,-0.179985063
549,PE-LD,0.003646804,0.003193859,-0.156937326,-0.182640144
550,SAN,0.021219783,0.020319844,-0.425563636,-0.449029465
551,SAN,0.021349035,0.020509064,-0.425942992,-0.449105811
552,SAN,0.023490209,0.022639321,-0.435956012,-0.457156205
553,SAN,0.021955452,0.02108283,-0.428625514,-0.451175399
554,SAN,0.022999268,0.022163218,-0.430376143,-0.452206427
555,SAN,0.021441693,0.020588415,-0.423656317,-0.446821151
556,SAN,0.021213686,0.020362571,-0.422097764,-0.445278297
557,SAN,0.020874752,0.020032961,-0.417491796,-0.440969654
558,SAN,0.023201548,0.022334127,-0.432898415,-0.454234186
559,SAN,0.021841779,0.021003479,-0.426081705,-0.448594066
560,SAN,0.020459667,0.019624,-0.417220554,-0.441276305
561,SAN,0.022100824,0.021217115,-0.425800112,-0.448214284
562,SAN,0.022475672,0.021595556,-0.427347328,-0.449332971
563,SAN,0.020219365,0.019318806,-0.415532216,-0.439669461
564,SAN,0.021094162,0.020252701,-0.421196785,-0.44441152
565,SAN,0.022107258,0.02130257,-0.428495915,-0.451187333
566,SAN,0.021991313,0.021107245,-0.425567199,-0.447950473
567,SAN,0.019404668,0.018494781,-0.411395389,-0.436437796
568,SAN,0.020101488,0.01921504,-0.414737595,-0.438983636
569,SAN,0.021065761,0.020209974,-0.421684323,-0.445195118
570,SAN,0.021187083,0.020301532,-0.420995227,-0.444262849
571,SAN,0.021146099,0.020271013,-0.421625135,-0.444876025
572,SAN,0.020802507,0.01995361,-0.419376331,-0.443124998
573,SAN,0.020416702,0.019514131,-0.417085259,-0.441137564
574,SAN,0.020822612,0.019935299,-0.418416309,-0.441935482
575,SAN,0.023868848,0.023023866,-0.433639356,-0.454646632
576,SAN,0.023107966,0.0222914,-0.427369333,-0.448692169
577,SAN,0.019374419,0.018464262,-0.41058574,-0.43572395
578,SAN,0.020865833,0.019978026,-0.42054063,-0.44418529
579,SAN,0.021886902,0.021027895,-0.425708739,-0.448234246
580,SAN,0.017952965,0.017035952,-0.395657008,-0.421965316
581,SAN,0.020386451,0.019471403,-0.415579135,-0.439461882
582,SAN,0.021601995,0.0207227,-0.423411635,-0.446033816
583,SAN,0.01897103,0.018067509,-0.409350336,-0.434899327
584,SAN,0.023049448,0.022187634,-0.429285318,-0.450849361
585,SAN,0.025114829,0.024275163,-0.437930197,-0.457857603
586,SAN,0.020700194,0.019819325,-0.416443987,-0.44000002
587,SAN,0.022685904,0.02160166,-0.42375881,-0.44553817
588,SAN,0.021842457,0.020948544,-0.426730274,-0.44940476
589,SAN,0.02523189,0.024372825,-0.436152059,-0.455814519
590,SAN,0.022648583,0.021833608,-0.427375203,-0.449292451
591,SAN,0.020315428,0.019446988,-0.416206697,-0.440167948
592,SAN,0.01826586,0.017365562,-0.40045055,-0.426323317
593,SAN,0.021775505,0.020930233,-0.41819841,-0.44024952
594,SAN,0.022375198,0.021473479,-0.427466135,-0.449459999
595,SAN,0.021587622,0.020448025,-0.420932222,-0.443914468
596,SAN,0.019827062,0.018964781,-0.410941639,-0.435467669
597,SAN,0.021840434,0.020954648,-0.424595771,-0.447165173
598,SAN,0.022569211,0.021735946,-0.426978728,-0.448809173
599,SAN,0.022079315,0.021241531,-0.426380355,-0.44879969
